gen,beta,x,y,abund,muFit,sigmaFit,muDisp,sigmaDisp
87,0,0,3,92,0.0540492249136111,0.169716141408119,-100,0
88,0,0,4,106,0.0428123749883353,0.206886073136211,-100,0
88,0,0,5,95,0.0535937371788253,0.187912935494638,-100,0
88,0,0,10,110,0.0524544914875998,0.226883032943579,-100,0
88,0,0,7,80,0.0393956198520957,0.249276911227534,-100,0
88,0,0,1,86,0.0575846035222308,0.24547858783003,-100,0
88,0,0,9,95,0.0558527034676759,0.204221286497447,-100,0
88,0,0,8,102,0.0451311224739894,0.176714677232064,-100,0
88,0,0,6,109,0.0351203717166654,0.272652148968237,-100,0
88,0,0,2,103,0.0382837158626197,0.229937037264291,-100,0
88,0,0,3,101,0.0552587302171989,0.168200350291955,-100,0
89,0,0,4,100,0.0419379875646918,0.205845450084224,-100,0
89,0,0,5,115,0.0529198919211789,0.184681928915188,-100,0
89,0,0,10,100,0.0505117178330189,0.228062460301726,-100,0
89,0,0,7,81,0.0413264415494781,0.236855816303378,-100,0
89,0,0,1,109,0.0570639343479922,0.239420453447618,-100,0
89,0,0,9,89,0.0557664673761532,0.205101455232728,-100,0
89,0,0,8,105,0.046413533310582,0.180876531604311,-100,0
89,0,0,6,102,0.0393760758755005,0.255447421727297,-100,0
89,0,0,2,88,0.0380230830069877,0.244173435352681,-100,0
89,0,0,3,100,0.0551397652685985,0.173321509872437,-100,0
90,0,0,4,95,0.0406654214208667,0.222453692507928,-100,0
90,0,0,5,90,0.051584627899643,0.190653504139658,-100,0
90,0,0,10,108,0.0496266640886289,0.224296617747154,-100,0
90,0,0,7,76,0.0424595479422129,0.211930822961348,-100,0
90,0,0,1,101,0.0549945146645958,0.234319059100408,-100,0
90,0,0,9,104,0.0552524121282166,0.205464104903748,-100,0
90,0,0,8,82,0.0472927300474705,0.185227727534313,-100,0
90,0,0,6,97,0.0395737112911275,0.252515609191052,-100,0
90,0,0,2,116,0.0391490566926628,0.243841266966915,-100,0
90,0,0,3,105,0.0551016136452578,0.172108952294271,-100,0
91,0,0,4,111,0.0398348184052672,0.22382207257718,-100,0
91,0,0,5,91,0.0515470377377511,0.194789488180576,-100,0
91,0,0,10,96,0.04980441311308,0.226599001633871,-100,0
91,0,0,7,105,0.0429301061119822,0.206462847391566,-100,0
91,0,0,1,87,0.0532631820977384,0.223916705017239,-100,0
91,0,0,9,105,0.0549703454180924,0.203320761104573,-100,0
91,0,0,8,72,0.0469207330260303,0.185717169407734,-100,0
91,0,0,6,73,0.0396702099800238,0.252869713649773,-100,0
91,0,0,2,113,0.0388218737318073,0.2568600743869,-100,0
91,0,0,3,98,0.0551811711363687,0.17359718220271,-100,0
92,0,0,4,108,0.0372204458853355,0.218260448027822,-100,0
92,0,0,5,107,0.0516109848543711,0.191508025504793,-100,0
92,0,0,10,117,0.0488752272670734,0.23073498249717,-100,0
92,0,0,7,93,0.0418311306767181,0.22005088829457,-100,0
92,0,0,1,86,0.0514266228240811,0.220777504234771,-100,0
92,0,0,9,103,0.0538853647446338,0.208170204427172,-100,0
92,0,0,8,106,0.046623403003533,0.186845939815879,-100,0
92,0,0,6,109,0.0409675123770962,0.24703877797216,-100,0
92,0,0,2,109,0.0391811075841823,0.260098880128166,-100,0
92,0,0,3,105,0.05614150830552,0.181457751286041,-100,0
93,0,0,4,116,0.0377396967080387,0.227597244310919,-100,0
93,0,0,5,92,0.0532765991066224,0.192989501283607,-100,0
93,0,0,10,98,0.0477897153037978,0.229992554124962,-100,0
93,0,0,7,109,0.04218884061359,0.210624728542587,-100,0
93,0,0,1,108,0.0521982902180546,0.221444982322014,-100,0
93,0,0,9,108,0.0538714341313847,0.201164668371464,-100,0
93,0,0,8,102,0.0479955062393998,0.193574647222765,-100,0
93,0,0,6,107,0.0409080640789979,0.247748183375563,-100,0
93,0,0,2,112,0.0397154735321427,0.260505651739265,-100,0
93,0,0,3,112,0.0558102590419119,0.179528307760409,-100,0
94,0,0,4,80,0.0372949803447709,0.241316682383709,-100,0
94,0,0,5,118,0.0545916192599049,0.191413200322563,-100,0
94,0,0,10,110,0.0455660321235593,0.22917663557877,-100,0
94,0,0,7,108,0.0409156397089589,0.220328681395615,-100,0
94,0,0,1,100,0.0549732166839552,0.237463735287786,-100,0
94,0,0,9,106,0.051945875643329,0.202303463334399,-100,0
94,0,0,8,94,0.0471124024771744,0.19558795491434,-100,0
94,0,0,6,98,0.0403623082029061,0.252599768082856,-100,0
94,0,0,2,102,0.0409164531662165,0.25280362522346,-100,0
94,0,0,3,97,0.0542208026197014,0.170839186932973,-100,0
95,0,0,4,79,0.0336255162861447,0.228791124929032,-100,0
95,0,0,5,108,0.0553593556439693,0.189676968846437,-100,0
95,0,0,10,100,0.0440996456082448,0.219952831394716,-100,0
95,0,0,7,111,0.0416364812533653,0.197696228909871,-100,0
95,0,0,1,94,0.0542861271778121,0.23603753555563,-100,0
95,0,0,9,112,0.0511126449309261,0.198506967230181,-100,0
95,0,0,8,108,0.0505871600756913,0.205875751776325,-100,0
95,0,0,6,76,0.0381959095233965,0.263398839719219,-100,0
95,0,0,2,97,0.0439137780113943,0.236655635908207,-100,0
95,0,0,3,92,0.0541759961508341,0.172542432504061,-100,0
96,0,0,4,102,0.0329313918899153,0.228619826825718,-100,0
96,0,0,5,91,0.0543362887155748,0.184736820091499,-100,0
96,0,0,10,99,0.0439327710007646,0.223735352783555,-100,0
96,0,0,7,109,0.0415015018151626,0.194752492803107,-100,0
96,0,0,1,121,0.0550169811408123,0.243030634184941,-100,0
96,0,0,9,94,0.0499139197428085,0.203683996196752,-100,0
96,0,0,8,93,0.0486274936726883,0.200838348976966,-100,0
96,0,0,6,104,0.0365560113791552,0.270489792699369,-100,0
96,0,0,2,83,0.0411285217023018,0.239601429829461,-100,0
96,0,0,3,116,0.0558864996319243,0.184386913592104,-100,0
97,0,0,4,90,0.0300347261910738,0.224139855582849,-100,0
97,0,0,5,89,0.0554457770897066,0.187359150939438,-100,0
97,0,0,10,100,0.0437351279818084,0.223886122104965,-100,0
97,0,0,7,122,0.0420378107571227,0.192838838025173,-100,0
97,0,0,1,88,0.0560918933085766,0.246487214704613,-100,0
97,0,0,9,101,0.0500745165829174,0.206624420649263,-100,0
97,0,0,8,93,0.0488681595342434,0.201772458767943,-100,0
97,0,0,6,107,0.0367448198765668,0.271150789376076,-100,0
97,0,0,2,89,0.0451563729663776,0.215981417737066,-100,0
97,0,0,3,86,0.0574199624319587,0.191489563486892,-100,0
98,0,0,4,84,0.0282064872493877,0.220456892962413,-100,0
98,0,0,5,110,0.056021935512865,0.187318150755357,-100,0
98,0,0,10,104,0.0457489299098503,0.210493571074373,-100,0
98,0,0,7,90,0.0420540910592138,0.189878555881437,-100,0
98,0,0,1,87,0.0573758167520976,0.25480875338723,-100,0
98,0,0,9,84,0.0509799370839898,0.203362591856704,-100,0
98,0,0,8,102,0.0496723481196445,0.201275747053974,-100,0
98,0,0,6,79,0.0388868103445539,0.258798419413345,-100,0
98,0,0,2,106,0.0448420823246021,0.216017893315882,-100,0
98,0,0,3,122,0.0561440093255813,0.179796573242281,-100,0
99,0,0,4,105,0.0272668696443397,0.223322749262391,-100,0
99,0,0,5,101,0.0555065535906005,0.180006278426107,-100,0
99,0,0,10,103,0.0464055211830494,0.207088019902969,-100,0
99,0,0,7,122,0.0443601724670558,0.180063614679205,-100,0
99,0,0,1,93,0.0594587910614306,0.263834129110799,-100,0
99,0,0,9,101,0.050286977788669,0.200525956582179,-100,0
99,0,0,8,86,0.0485255416119189,0.193379314007021,-100,0
99,0,0,6,103,0.0409706694779628,0.24707671584962,-100,0
99,0,0,2,99,0.0449617926993049,0.204931815201787,-100,0
99,0,0,3,105,0.0540616669712419,0.167519292137296,-100,0
100,0,0,4,111,0.0289000537483122,0.216151735139598,-100,0
100,0,0,5,105,0.0547534931394915,0.174482575130032,-100,0
100,0,0,10,87,0.0466428213081619,0.211833517461963,-100,0
100,0,0,7,97,0.0439863623065053,0.180649097529778,-100,0
100,0,0,1,106,0.0584694449633964,0.263806850916604,-100,0
100,0,0,9,103,0.0509245392038347,0.196889346946502,-100,0
100,0,0,8,79,0.0471073773019269,0.194239325367529,-100,0
100,0,0,6,97,0.0423424074207472,0.244424695956717,-100,0
100,0,0,2,91,0.0433547218228436,0.201708153315728,-100,0
100,0,0,3,78,0.0550076240127763,0.172152363655835,-100,0
101,3,0,4,84,0.0264778103478347,0.213048154174714,-100,0
101,3,0,5,107,0.055567347812732,0.174968837827826,-100,0
101,3,0,10,95,0.0457529817343362,0.213737319193629,-100,0
101,3,0,7,94,0.0429567399213227,0.188083302968484,-100,0
101,3,0,1,86,0.0574967569071537,0.265223670512706,-100,0
101,3,0,9,93,0.0500024163572267,0.198570499394285,-100,0
101,3,0,8,90,0.0474963572242694,0.199434642113206,-100,0
101,3,0,6,95,0.0425766325764173,0.239666687255933,-100,0
101,3,0,2,103,0.0431467471670408,0.204854756796327,-100,0
101,3,0,3,95,0.0547892152382268,0.17130147763295,-100,0
102,6,0,4,113,0.0240047678658237,0.217055979225248,-100,0
102,6,0,5,104,0.0560016989539214,0.180061109391318,-100,0
102,6,0,10,97,0.0455301196787442,0.211198980311811,-100,0
102,6,0,7,87,0.0429467168926628,0.187939052279883,-100,0
102,6,0,1,91,0.06147271643984,0.275110026554795,-100,0
102,6,0,9,99,0.0489098750133271,0.2041497729548,-100,0
102,6,0,8,117,0.0457186297950401,0.189144666352267,-100,0
102,6,0,6,109,0.042567450372814,0.239066733215221,-100,0
102,6,0,2,97,0.0425293280823892,0.217053772833888,-100,0
102,6,0,3,91,0.0546599348060749,0.171772677439314,-100,0
103,9,0,4,101,0.0237415991415656,0.217449603624109,-100,0
103,9,0,5,105,0.0557134716550272,0.178559340917622,-100,0
103,9,0,10,112,0.046418588819056,0.207044310383677,-100,0
103,9,0,7,83,0.0426244242848001,0.192756549128285,-100,0
103,9,0,1,95,0.0598989023190765,0.270862965445585,-100,0
103,9,0,9,119,0.0494702626381638,0.202809294438781,-100,0
103,9,0,8,98,0.0453372941241523,0.186736362992619,-100,0
103,9,0,6,91,0.0389156022240437,0.261265247420852,-100,0
103,9,0,2,98,0.0418612737110073,0.22195409720806,-100,0
103,9,0,3,81,0.0552802904942144,0.175270291178005,-100,0
104,12,0,4,111,0.0238598262281149,0.22111678328176,-100,0
104,12,0,5,93,0.0548871122640442,0.176957538641637,-100,0
104,12,0,10,97,0.0476937465085322,0.198376855033537,-100,0
104,12,0,7,95,0.0429773660503925,0.192570274469082,-100,0
104,12,0,1,99,0.0630466393846427,0.28020144465442,-100,0
104,12,0,9,79,0.0488375837730934,0.204073645160225,-100,0
104,12,0,8,102,0.0457243520123722,0.188108022991831,-100,0
104,12,0,6,115,0.0420648603506949,0.242524251947858,-100,0
104,12,0,2,108,0.0416121808863728,0.233819009575797,-100,0
104,12,0,3,97,0.0551460470054103,0.185805620331446,-100,0
105,15,0,4,102,0.0231218969645123,0.219682022887123,-100,0
105,15,0,5,97,0.0545477764914675,0.177852573350493,-100,0
105,15,0,10,84,0.0482055124238709,0.199088039883211,-100,0
105,15,0,7,110,0.0437407841367173,0.189201415645743,-100,0
105,15,0,1,84,0.064521826809933,0.286487646120172,-100,0
105,15,0,9,91,0.0486671161726087,0.205113338249078,-100,0
105,15,0,8,95,0.045176383209943,0.184330521595413,-100,0
105,15,0,6,110,0.0427604904945001,0.245525385447737,-100,0
105,15,0,2,96,0.0412608721890832,0.239869990203505,-100,0
105,15,0,3,108,0.0559874547984949,0.176731438248848,-100,0
106,18,0,4,103,0.0239640543710398,0.213915788274852,-100,0
106,18,0,5,95,0.0563491445099382,0.183624590581429,-100,0
106,18,0,10,85,0.0473718366763639,0.204746683045123,-100,0
106,18,0,7,95,0.0440623234219593,0.187569029847327,-100,0
106,18,0,1,95,0.0656750214007217,0.285696236887456,-100,0
106,18,0,9,101,0.0493054928912538,0.205309356079075,-100,0
106,18,0,8,97,0.0459174916779204,0.192034841514377,-100,0
106,18,0,6,106,0.0436334571698927,0.237128210629066,-100,0
106,18,0,2,105,0.0432166694054235,0.233458609239132,-100,0
106,18,0,3,110,0.0561137394903047,0.181818329674974,-100,0
107,21,0,4,87,0.0217803166496906,0.221642974623702,-100,0
107,21,0,5,96,0.055701307614499,0.188347728018842,-100,0
107,21,0,10,83,0.0491564930254186,0.193935051378723,-100,0
107,21,0,7,91,0.044767601161191,0.18236147017041,-100,0
107,21,0,1,88,0.0664209154075168,0.283637679912933,-100,0
107,21,0,9,99,0.0490824744206863,0.208176796669318,-100,0
107,21,0,8,94,0.0442983156923421,0.189847563230932,-100,0
107,21,0,6,86,0.0418929689679399,0.253404430659944,-100,0
107,21,0,2,98,0.0417978588003885,0.244572231546019,-100,0
107,21,0,3,106,0.0560378770245476,0.180492536382512,-100,0
108,24,0,4,107,0.0220751249053802,0.218976446644134,-100,0
108,24,0,5,93,0.0564558902315975,0.193653464683016,-100,0
108,24,0,10,109,0.0494566798980857,0.190705594459544,-100,0
108,24,0,7,114,0.0458087153350513,0.173690580364416,-100,0
108,24,0,1,94,0.0652766356928195,0.287611128286559,-100,0
108,24,0,9,100,0.0495264400248651,0.207480877385346,-100,0
108,24,0,8,107,0.0446025719497357,0.193165423140138,-100,0
108,24,0,6,102,0.0415647982579638,0.252705689618846,-100,0
108,24,0,2,118,0.0427400290053593,0.243809398996568,-100,0
108,24,0,3,98,0.0552315863936481,0.183387223550613,-100,0
109,27,0,4,101,0.0194143057315357,0.226501582211585,-100,0
109,27,0,5,102,0.0577608362265493,0.193706973264733,-100,0
109,27,0,10,95,0.0492368826746358,0.189243935428349,-100,0
109,27,0,7,90,0.0455412180474319,0.167267374205486,-100,0
109,27,0,1,103,0.0640063238428505,0.2868126793079,-100,0
109,27,0,9,109,0.0486881998860999,0.209150097768418,-100,0
109,27,0,8,107,0.0466062848809929,0.201439525766394,-100,0
109,27,0,6,97,0.0414314972033503,0.252333792833538,-100,0
109,27,0,2,80,0.0436120505956129,0.252163200086848,-100,0
109,27,0,3,98,0.0550243514921194,0.185512295685755,-100,0
110,30,0,4,95,0.0206754195822903,0.223059628000162,-100,0
110,30,0,5,89,0.0566101670261979,0.191011373809532,-100,0
110,30,0,10,120,0.0480201213492092,0.198519183573269,-100,0
110,30,0,7,104,0.0451412280927921,0.171389355993289,-100,0
110,30,0,1,104,0.0602714243922959,0.281989468611846,-100,0
110,30,0,9,92,0.049139834307128,0.208440284600236,-100,0
110,30,0,8,96,0.0448676307413086,0.199865143348573,-100,0
110,30,0,6,109,0.0422739218898236,0.248479157760443,-100,0
110,30,0,2,95,0.0423365888692943,0.26615285837453,-100,0
110,30,0,3,92,0.0549101391201009,0.189856750215742,-100,0
111,33,0,4,90,0.021346122856551,0.219102566654891,-100,0
111,33,0,5,99,0.0557559026296949,0.182536063321723,-100,0
111,33,0,10,98,0.0475302082681641,0.203274860651938,-100,0
111,33,0,7,93,0.0442137089246895,0.171839510415624,-100,0
111,33,0,1,75,0.0600494692058369,0.282151927779896,-100,0
111,33,0,9,112,0.0482326333481966,0.210878166576996,-100,0
111,33,0,8,99,0.0421586394654417,0.194998381436902,-100,0
111,33,0,6,103,0.0426306806476562,0.24554356588811,-100,0
111,33,0,2,84,0.044757609383084,0.263127213305666,-100,0
111,33,0,3,108,0.0544295611287514,0.184948824856951,-100,0
112,36,0,4,101,0.0219988458513616,0.21557587585411,-100,0
112,36,0,5,116,0.05448693424004,0.177965274117021,-100,0
112,36,0,10,113,0.0491183960583805,0.199534926748893,-100,0
112,36,0,7,104,0.0445623370233056,0.172653573080769,-100,0
112,36,0,1,91,0.0606896849945766,0.277592163141393,-100,0
112,36,0,9,106,0.0462511208988015,0.214095020453056,-100,0
112,36,0,8,107,0.0426789864179802,0.195225439115452,-100,0
112,36,0,6,94,0.0434669130419508,0.241978658592407,-100,0
112,36,0,2,99,0.0403104621180877,0.268894565561224,-100,0
112,36,0,3,101,0.0544424873728179,0.196068048077136,-100,0
113,39,0,4,89,0.022509160039058,0.214805387056123,-100,0
113,39,0,5,98,0.0563506696415545,0.186286847634611,-100,0
113,39,0,10,109,0.0484586664583017,0.210937634915423,-100,0
113,39,0,7,100,0.045078832242573,0.175186715881844,-100,0
113,39,0,1,101,0.0615127076334648,0.279178492105752,-100,0
113,39,0,9,99,0.0467265889944984,0.215331570063655,-100,0
113,39,0,8,80,0.0434631437144975,0.200469863803075,-100,0
113,39,0,6,92,0.0440573917456666,0.242003061410408,-100,0
113,39,0,2,122,0.0380864393753909,0.262100857881133,-100,0
113,39,0,3,123,0.0547977201408634,0.189599869439748,-100,0
114,42,0,4,103,0.0213871081179227,0.221513084161943,-100,0
114,42,0,5,96,0.0568041729133068,0.187643134138916,-100,0
114,42,0,10,89,0.0482223897729994,0.208178363334164,-100,0
114,42,0,7,85,0.0466427921990738,0.169943967739394,-100,0
114,42,0,1,94,0.0558543955821154,0.260171275157331,-100,0
114,42,0,9,106,0.0458830742274831,0.214962183789334,-100,0
114,42,0,8,87,0.0428552044966617,0.205646913086526,-100,0
114,42,0,6,90,0.0461006751925521,0.236028727757948,-100,0
114,42,0,2,95,0.0367024378079417,0.267988313545165,-100,0
114,42,0,3,111,0.0535156444278456,0.193474139171441,-100,0
115,45,0,4,90,0.0196544208496446,0.229015303932053,-100,0
115,45,0,5,91,0.0571541802563354,0.185278945414191,-100,0
115,45,0,10,95,0.0472807046290166,0.21353229604863,-100,0
115,45,0,7,100,0.0471518765007245,0.173533643846839,-100,0
115,45,0,1,88,0.0568905700993753,0.263722281081136,-100,0
115,45,0,9,89,0.0456456685532589,0.21702330781103,-100,0
115,45,0,8,97,0.0423708072701191,0.20365798936544,-100,0
115,45,0,6,94,0.0458594547889005,0.239621500229235,-100,0
115,45,0,2,116,0.0374946136042793,0.272584283660241,-100,0
115,45,0,3,95,0.0550405243650375,0.197785167644322,-100,0
116,48,0,4,116,0.0189380698951437,0.231792111970463,-100,0
116,48,0,5,109,0.0558168731451575,0.182702799005958,-100,0
116,48,0,10,101,0.046606126655719,0.216521551591214,-100,0
116,48,0,7,111,0.0479523366470124,0.170766678340593,-100,0
116,48,0,1,104,0.0586260835345405,0.258275145636634,-100,0
116,48,0,9,103,0.0459409063199576,0.213502694627666,-100,0
116,48,0,8,104,0.0417977079359821,0.197282556819322,-100,0
116,48,0,6,101,0.0492700256217184,0.221050899238285,-100,0
116,48,0,2,91,0.0349106892555728,0.283566262550818,-100,0
116,48,0,3,93,0.0569414710779232,0.195495033080376,-100,0
117,51,0,4,98,0.0185814725376372,0.232850635602963,-100,0
117,51,0,5,96,0.0569066537523532,0.183560419438488,-100,0
117,51,0,10,91,0.0473415374764579,0.213443334830657,-100,0
117,51,0,7,119,0.0479902774276174,0.170937156875364,-100,0
117,51,0,1,114,0.0599298858367724,0.260780367938893,-100,0
117,51,0,9,93,0.0465227702474636,0.209090706093657,-100,0
117,51,0,8,117,0.040936978275782,0.197347579022839,-100,0
117,51,0,6,114,0.0496456741315132,0.220497278830891,-100,0
117,51,0,2,92,0.03166203431962,0.290713118687214,-100,0
117,51,0,3,98,0.0584814276863621,0.207452388271935,-100,0
118,54,0,4,95,0.0154642891248507,0.237613094802284,-100,0
118,54,0,5,100,0.0547660091064708,0.179542699468359,-100,0
118,54,0,10,108,0.0462657148280688,0.216503108290499,-100,0
118,54,0,7,109,0.048480555625978,0.174074071914429,-100,0
118,54,0,1,89,0.0581484749060177,0.253814816053005,-100,0
118,54,0,9,97,0.0471066659374938,0.208791298149053,-100,0
118,54,0,8,90,0.0408651348127737,0.200892423129104,-100,0
118,54,0,6,83,0.0485075040029002,0.232813576222956,-100,0
118,54,0,2,101,0.0323782026687539,0.284002489352132,-100,0
118,54,0,3,94,0.056144979248083,0.190389488162609,-100,0
119,57,0,4,100,0.0163600110727997,0.235888594065071,-100,0
119,57,0,5,97,0.0532784625822564,0.181093645006089,-100,0
119,57,0,10,99,0.0473097134359959,0.213656532099467,-100,0
119,57,0,7,96,0.0478225026596866,0.164304772036363,-100,0
119,57,0,1,113,0.0546227324803873,0.238436695937895,-100,0
119,57,0,9,93,0.0466053544104869,0.209541478111066,-100,0
119,57,0,8,94,0.0424257551689285,0.203921040405047,-100,0
119,57,0,6,94,0.0483082880426123,0.24098262144439,-100,0
119,57,0,2,91,0.0321664683190813,0.287561509034117,-100,0
119,57,0,3,97,0.0567083797308564,0.195258914355652,-100,0
120,60,0,4,103,0.0189164909620326,0.233169057327093,-100,0
120,60,0,5,88,0.0521558085965405,0.176583447356931,-100,0
120,60,0,10,88,0.0471196288062922,0.222434593731145,-100,0
120,60,0,7,102,0.047261413462199,0.164396535640274,-100,0
120,60,0,1,92,0.0514580173149685,0.220008443139473,-100,0
120,60,0,9,111,0.0464398730306751,0.210480927104599,-100,0
120,60,0,8,109,0.0427484435227744,0.205662566232082,-100,0
120,60,0,6,111,0.0475396193816485,0.248155651273967,-100,0
120,60,0,2,113,0.0309356357646155,0.293927304674208,-100,0
120,60,0,3,109,0.0573850220234687,0.203372534893811,-100,0
121,63,0,4,86,0.0205188212753576,0.233124041937011,-100,0
121,63,0,5,104,0.0519144492953059,0.184554676548982,-100,0
121,63,0,10,92,0.0466539983512319,0.235903613852341,-100,0
121,63,0,7,105,0.0474876112239039,0.167402184358165,-100,0
121,63,0,1,104,0.0508739970361006,0.215460586026768,-100,0
121,63,0,9,83,0.0461890984100405,0.215026001613702,-100,0
121,63,0,8,103,0.0437124181098555,0.215097429205607,-100,0
121,63,0,6,97,0.0490496538858258,0.240466144456272,-100,0
121,63,0,2,80,0.0325422587579464,0.308876889363092,-100,0
121,63,0,3,106,0.05733762906962,0.207258072818475,-100,0
122,66,0,4,106,0.0187379379304609,0.242970665614283,-100,0
122,66,0,5,100,0.0512457822881426,0.200528986471622,-100,0
122,66,0,10,109,0.0471622217222958,0.253943492160729,-100,0
122,66,0,7,76,0.0480619577370725,0.173488326443055,-100,0
122,66,0,1,91,0.0502763413041682,0.213012702932574,-100,0
122,66,0,9,118,0.0459273108516712,0.216620920283428,-100,0
122,66,0,8,105,0.0430918728927246,0.224088825335021,-100,0
122,66,0,6,87,0.0475094345915635,0.23536837002081,-100,0
122,66,0,2,79,0.0336705789573632,0.30949715719432,-100,0
122,66,0,3,77,0.0569409076070383,0.214062157962862,-100,0
123,69,0,4,105,0.0164939497357328,0.24669793326046,-100,0
123,69,0,5,91,0.0514395326344949,0.196439472270106,-100,0
123,69,0,10,94,0.0477757525088382,0.253920703317988,-100,0
123,69,0,7,96,0.0483942668125027,0.171198122379312,-100,0
123,69,0,1,84,0.0501250096468829,0.209834315368225,-100,0
123,69,0,9,98,0.045724514063597,0.217611854473284,-100,0
123,69,0,8,99,0.0408632414406681,0.205857207375062,-100,0
123,69,0,6,102,0.0477693557385802,0.230072083974582,-100,0
123,69,0,2,90,0.0375045215848303,0.291973106954687,-100,0
123,69,0,3,89,0.0573261378735835,0.219402531077515,-100,0
124,72,0,4,91,0.0154462668445701,0.250436106032396,-100,0
124,72,0,5,101,0.0517051527270136,0.194216553737332,-100,0
124,72,0,10,88,0.0501566698636148,0.256785356342356,-100,0
124,72,0,7,102,0.0491982930904557,0.173780319582137,-100,0
124,72,0,1,86,0.0489158405748197,0.205801286875235,-100,0
124,72,0,9,89,0.0463520662444197,0.220448771881573,-100,0
124,72,0,8,106,0.0410242828574595,0.211357542301336,-100,0
124,72,0,6,103,0.0481130937378531,0.222826769318629,-100,0
124,72,0,2,94,0.0395639649120918,0.289774292238303,-100,0
124,72,0,3,83,0.0574237955845751,0.216628344822522,-100,0
125,75,0,4,93,0.0157171562249637,0.251928034795039,-100,0
125,75,0,5,120,0.0539409322426675,0.192300298882628,-100,0
125,75,0,10,95,0.0522749129237588,0.255404154665416,-100,0
125,75,0,7,93,0.0493730988683511,0.175653056105906,-100,0
125,75,0,1,111,0.048409476002678,0.208383430499739,-100,0
125,75,0,9,85,0.0471481766141273,0.224153281246724,-100,0
125,75,0,8,100,0.0415566185911425,0.207971411962813,-100,0
125,75,0,6,81,0.048969696723313,0.22109544058348,-100,0
125,75,0,2,119,0.0338123172268685,0.304893117302593,-100,0
125,75,0,3,101,0.0571778285111573,0.220437976409715,-100,0
126,78,0,4,98,0.0158315164751043,0.253025413581558,-100,0
126,78,0,5,105,0.0532808882169598,0.191007697545901,-100,0
126,78,0,10,97,0.0541105838727772,0.243945102719362,-100,0
126,78,0,7,94,0.0494590828781288,0.17267256467441,-100,0
126,78,0,1,117,0.0479385082670661,0.199446450150638,-100,0
126,78,0,9,112,0.0462290864512138,0.224883945138936,-100,0
126,78,0,8,94,0.0418828343582851,0.20183079101365,-100,0
126,78,0,6,114,0.0476499333712621,0.226221407991796,-100,0
126,78,0,2,96,0.0370712829437273,0.303175573358644,-100,0
126,78,0,3,96,0.0555097309382618,0.20707755731409,-100,0
127,81,0,4,82,0.0150108544268356,0.256585102850757,-100,0
127,81,0,5,93,0.0530306685080037,0.201064190718341,-100,0
127,81,0,10,101,0.0552340809672609,0.249519594746222,-100,0
127,81,0,7,99,0.0511512160652543,0.178453748693106,-100,0
127,81,0,1,87,0.0479512788018407,0.202671704113225,-100,0
127,81,0,9,83,0.0453851573471797,0.227348871424681,-100,0
127,81,0,8,101,0.0419749797607488,0.203796116871602,-100,0
127,81,0,6,98,0.0474542116194374,0.236990384142261,-100,0
127,81,0,2,94,0.0397198010102169,0.284155521993109,-100,0
127,81,0,3,99,0.0521910727001068,0.188142191922218,-100,0
128,84,0,4,91,0.0171943506913014,0.250923261072507,-100,0
128,84,0,5,85,0.0518037949108578,0.209728050433785,-100,0
128,84,0,10,104,0.0535534006818548,0.240127234949464,-100,0
128,84,0,7,81,0.0498161933295706,0.180720433344801,-100,0
128,84,0,1,90,0.0473735375394217,0.193960808568544,-100,0
128,84,0,9,88,0.0485123242778317,0.224566030521045,-100,0
128,84,0,8,98,0.0409349821176905,0.186172351160701,-100,0
128,84,0,6,100,0.0435771596905259,0.252608325281481,-100,0
128,84,0,2,91,0.0407481744594305,0.278804297778634,-100,0
128,84,0,3,115,0.0527926411157688,0.192210930275653,-100,0
129,87,0,4,102,0.0156640227002553,0.256151876155847,-100,0
129,87,0,5,100,0.0529299608610706,0.210588966426684,-100,0
129,87,0,10,114,0.0526745483287604,0.225266055732132,-100,0
129,87,0,7,94,0.0493394810688749,0.172442716451031,-100,0
129,87,0,1,88,0.0454526129104114,0.17554867716828,-100,0
129,87,0,9,91,0.0476143388271346,0.224309780849383,-100,0
129,87,0,8,80,0.0418622498226137,0.19480195544836,-100,0
129,87,0,6,93,0.0433121995330643,0.254558803488371,-100,0
129,87,0,2,112,0.0445062993306926,0.278788092400826,-100,0
129,87,0,3,91,0.0532277481019195,0.192833685358757,-100,0
130,90,0,4,105,0.0165919039045696,0.250741486425207,-100,0
130,90,0,5,105,0.0533258009559266,0.210997323140008,-100,0
130,90,0,10,88,0.0526751168070798,0.223087296692564,-100,0
130,90,0,7,89,0.049665066345975,0.170456129989272,-100,0
130,90,0,1,84,0.0448407266108773,0.163868262659356,-100,0
130,90,0,9,113,0.0478622221683244,0.226824916321997,-100,0
130,90,0,8,109,0.0405476206982554,0.18412602637319,-100,0
130,90,0,6,97,0.0448149873755639,0.242692974945523,-100,0
130,90,0,2,105,0.0448781128027924,0.288385070660225,-100,0
130,90,0,3,98,0.0527676445494022,0.190876057669774,-100,0
131,93,0,4,80,0.0163753605450365,0.252206791232966,-100,0
131,93,0,5,99,0.0539156680107419,0.217494442369651,-100,0
131,93,0,10,102,0.0534002971730043,0.222761798186657,-100,0
131,93,0,7,91,0.0495445460566477,0.165870852829746,-100,0
131,93,0,1,81,0.0450153625862587,0.164230302133405,-100,0
131,93,0,9,100,0.0489156072069121,0.227546353441188,-100,0
